first_min_on;last_min_on;timedelta_on;slice;ALG_catch24_kmeans_2;ALG_catch24_kmeans_7
2019-02-14 18:26:00+00:00;2019-02-14 18:27:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 18:26:00+0000', tz='UTC'), Timestamp('2019-02-14 18:27:30+0000', tz='UTC'), None);1;1
2019-02-14 18:34:30+00:00;2019-02-14 18:36:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 18:34:30+0000', tz='UTC'), Timestamp('2019-02-14 18:36:00+0000', tz='UTC'), None);1;3
2019-02-14 18:43:00+00:00;2019-02-14 18:44:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 18:43:00+0000', tz='UTC'), Timestamp('2019-02-14 18:44:30+0000', tz='UTC'), None);1;3
2019-02-14 18:51:30+00:00;2019-02-14 18:52:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-14 18:51:30+0000', tz='UTC'), Timestamp('2019-02-14 18:52:30+0000', tz='UTC'), None);1;0
2019-02-14 19:00:30+00:00;2019-02-14 19:01:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-14 19:00:30+0000', tz='UTC'), Timestamp('2019-02-14 19:01:30+0000', tz='UTC'), None);1;0
2019-02-14 19:09:00+00:00;2019-02-14 19:10:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-14 19:09:00+0000', tz='UTC'), Timestamp('2019-02-14 19:10:00+0000', tz='UTC'), None);1;0
2019-02-14 19:17:00+00:00;2019-02-14 19:18:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 19:17:00+0000', tz='UTC'), Timestamp('2019-02-14 19:18:30+0000', tz='UTC'), None);1;1
2019-02-14 19:26:00+00:00;2019-02-14 19:27:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 19:26:00+0000', tz='UTC'), Timestamp('2019-02-14 19:27:30+0000', tz='UTC'), None);1;3
2019-02-14 19:35:00+00:00;2019-02-14 19:36:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-14 19:35:00+0000', tz='UTC'), Timestamp('2019-02-14 19:36:00+0000', tz='UTC'), None);1;0
2019-02-14 19:43:30+00:00;2019-02-14 19:45:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 19:43:30+0000', tz='UTC'), Timestamp('2019-02-14 19:45:00+0000', tz='UTC'), None);1;3
2019-02-14 19:52:30+00:00;2019-02-14 19:54:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 19:52:30+0000', tz='UTC'), Timestamp('2019-02-14 19:54:00+0000', tz='UTC'), None);1;3
2019-02-14 20:01:00+00:00;2019-02-14 20:02:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 20:01:00+0000', tz='UTC'), Timestamp('2019-02-14 20:02:30+0000', tz='UTC'), None);1;1
2019-02-14 20:10:00+00:00;2019-02-14 20:11:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 20:10:00+0000', tz='UTC'), Timestamp('2019-02-14 20:11:30+0000', tz='UTC'), None);1;3
2019-02-14 20:18:30+00:00;2019-02-14 20:20:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 20:18:30+0000', tz='UTC'), Timestamp('2019-02-14 20:20:00+0000', tz='UTC'), None);1;1
