first_min_on;last_min_on;timedelta_on;slice;ALG_catch24_kmeans_3;ALG_catch24_kmeans_2
2019-02-13 20:31:30+00:00;2019-02-13 20:33:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-13 20:31:30+0000', tz='UTC'), Timestamp('2019-02-13 20:33:00+0000', tz='UTC'), None);1;1
2019-02-13 20:34:30+00:00;2019-02-13 20:39:00+00:00;0 days 00:04:30;slice(Timestamp('2019-02-13 20:34:30+0000', tz='UTC'), Timestamp('2019-02-13 20:39:00+0000', tz='UTC'), None);2;0
2019-02-13 20:42:30+00:00;2019-02-13 20:46:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-13 20:42:30+0000', tz='UTC'), Timestamp('2019-02-13 20:46:30+0000', tz='UTC'), None);2;0
2019-02-13 20:50:00+00:00;2019-02-13 20:54:30+00:00;0 days 00:04:30;slice(Timestamp('2019-02-13 20:50:00+0000', tz='UTC'), Timestamp('2019-02-13 20:54:30+0000', tz='UTC'), None);2;0
2019-02-13 20:58:00+00:00;2019-02-13 21:02:30+00:00;0 days 00:04:30;slice(Timestamp('2019-02-13 20:58:00+0000', tz='UTC'), Timestamp('2019-02-13 21:02:30+0000', tz='UTC'), None);2;0
2019-02-13 21:04:30+00:00;2019-02-13 21:21:30+00:00;0 days 00:17:00;slice(Timestamp('2019-02-13 21:04:30+0000', tz='UTC'), Timestamp('2019-02-13 21:21:30+0000', tz='UTC'), None);0;1
2019-02-13 21:24:00+00:00;2019-02-13 21:29:00+00:00;0 days 00:05:00;slice(Timestamp('2019-02-13 21:24:00+0000', tz='UTC'), Timestamp('2019-02-13 21:29:00+0000', tz='UTC'), None);2;0
2019-02-13 21:32:30+00:00;2019-02-13 21:36:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-13 21:32:30+0000', tz='UTC'), Timestamp('2019-02-13 21:36:30+0000', tz='UTC'), None);2;0
2019-02-13 21:38:30+00:00;2019-02-13 21:44:00+00:00;0 days 00:05:30;slice(Timestamp('2019-02-13 21:38:30+0000', tz='UTC'), Timestamp('2019-02-13 21:44:00+0000', tz='UTC'), None);1;1
2019-02-13 21:47:00+00:00;2019-02-13 21:51:30+00:00;0 days 00:04:30;slice(Timestamp('2019-02-13 21:47:00+0000', tz='UTC'), Timestamp('2019-02-13 21:51:30+0000', tz='UTC'), None);2;0
2019-02-13 21:56:00+00:00;2019-02-13 22:00:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-13 21:56:00+0000', tz='UTC'), Timestamp('2019-02-13 22:00:00+0000', tz='UTC'), None);2;0
2019-02-13 22:04:00+00:00;2019-02-13 22:08:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-13 22:04:00+0000', tz='UTC'), Timestamp('2019-02-13 22:08:00+0000', tz='UTC'), None);2;0
2019-02-13 22:11:30+00:00;2019-02-13 22:18:00+00:00;0 days 00:06:30;slice(Timestamp('2019-02-13 22:11:30+0000', tz='UTC'), Timestamp('2019-02-13 22:18:00+0000', tz='UTC'), None);1;1
2019-02-13 22:21:00+00:00;2019-02-13 22:26:00+00:00;0 days 00:05:00;slice(Timestamp('2019-02-13 22:21:00+0000', tz='UTC'), Timestamp('2019-02-13 22:26:00+0000', tz='UTC'), None);1;1
2019-02-13 22:29:30+00:00;2019-02-13 22:34:00+00:00;0 days 00:04:30;slice(Timestamp('2019-02-13 22:29:30+0000', tz='UTC'), Timestamp('2019-02-13 22:34:00+0000', tz='UTC'), None);2;0
2019-02-13 22:39:00+00:00;2019-02-13 22:42:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-13 22:39:00+0000', tz='UTC'), Timestamp('2019-02-13 22:42:30+0000', tz='UTC'), None);2;0
