first_min_on;last_min_on;timedelta_on;slice;ALG_catch24_kmeans_2;ALG_catch24_kmeans_3
2019-02-18 21:14:30+00:00;2019-02-18 21:17:30+00:00;0 days 00:03:00;slice(Timestamp('2019-02-18 21:14:30+0000', tz='UTC'), Timestamp('2019-02-18 21:17:30+0000', tz='UTC'), None);0;0
2019-02-18 21:20:30+00:00;2019-02-18 21:23:30+00:00;0 days 00:03:00;slice(Timestamp('2019-02-18 21:20:30+0000', tz='UTC'), Timestamp('2019-02-18 21:23:30+0000', tz='UTC'), None);0;0
2019-02-18 21:28:30+00:00;2019-02-18 21:36:30+00:00;0 days 00:08:00;slice(Timestamp('2019-02-18 21:28:30+0000', tz='UTC'), Timestamp('2019-02-18 21:36:30+0000', tz='UTC'), None);1;2
2019-02-18 21:41:00+00:00;2019-02-18 21:44:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-18 21:41:00+0000', tz='UTC'), Timestamp('2019-02-18 21:44:00+0000', tz='UTC'), None);0;0
2019-02-18 21:49:00+00:00;2019-02-18 22:04:00+00:00;0 days 00:15:00;slice(Timestamp('2019-02-18 21:49:00+0000', tz='UTC'), Timestamp('2019-02-18 22:04:00+0000', tz='UTC'), None);1;2
2019-02-18 22:08:30+00:00;2019-02-18 22:15:30+00:00;0 days 00:07:00;slice(Timestamp('2019-02-18 22:08:30+0000', tz='UTC'), Timestamp('2019-02-18 22:15:30+0000', tz='UTC'), None);1;2
2019-02-18 22:20:30+00:00;2019-02-18 22:23:30+00:00;0 days 00:03:00;slice(Timestamp('2019-02-18 22:20:30+0000', tz='UTC'), Timestamp('2019-02-18 22:23:30+0000', tz='UTC'), None);0;0
2019-02-18 22:28:30+00:00;2019-02-18 22:31:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 22:28:30+0000', tz='UTC'), Timestamp('2019-02-18 22:31:00+0000', tz='UTC'), None);0;0
2019-02-18 22:35:00+00:00;2019-02-18 22:37:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 22:35:00+0000', tz='UTC'), Timestamp('2019-02-18 22:37:30+0000', tz='UTC'), None);0;0
2019-02-18 22:41:00+00:00;2019-02-18 22:44:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-18 22:41:00+0000', tz='UTC'), Timestamp('2019-02-18 22:44:00+0000', tz='UTC'), None);0;0
2019-02-18 22:48:00+00:00;2019-02-18 22:51:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-18 22:48:00+0000', tz='UTC'), Timestamp('2019-02-18 22:51:00+0000', tz='UTC'), None);0;0
2019-02-18 22:54:00+00:00;2019-02-18 22:57:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-18 22:54:00+0000', tz='UTC'), Timestamp('2019-02-18 22:57:00+0000', tz='UTC'), None);0;0
2019-02-18 23:01:30+00:00;2019-02-18 23:04:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 23:01:30+0000', tz='UTC'), Timestamp('2019-02-18 23:04:00+0000', tz='UTC'), None);0;0
2019-02-19 10:12:30+00:00;2019-02-19 11:42:00+00:00;0 days 01:29:30;slice(Timestamp('2019-02-19 10:12:30+0000', tz='UTC'), Timestamp('2019-02-19 11:42:00+0000', tz='UTC'), None);1;2
2019-02-19 12:02:00+00:00;2019-02-19 13:30:00+00:00;0 days 01:28:00;slice(Timestamp('2019-02-19 12:02:00+0000', tz='UTC'), Timestamp('2019-02-19 13:30:00+0000', tz='UTC'), None);1;2
2019-02-19 13:35:00+00:00;2019-02-19 15:03:00+00:00;0 days 01:28:00;slice(Timestamp('2019-02-19 13:35:00+0000', tz='UTC'), Timestamp('2019-02-19 15:03:00+0000', tz='UTC'), None);1;2
2019-02-19 16:05:00+00:00;2019-02-19 17:34:00+00:00;0 days 01:29:00;slice(Timestamp('2019-02-19 16:05:00+0000', tz='UTC'), Timestamp('2019-02-19 17:34:00+0000', tz='UTC'), None);1;2
2019-02-19 17:50:00+00:00;2019-02-19 17:52:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-19 17:50:00+0000', tz='UTC'), Timestamp('2019-02-19 17:52:00+0000', tz='UTC'), None);0;0
2019-02-19 18:03:00+00:00;2019-02-19 18:04:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-19 18:03:00+0000', tz='UTC'), Timestamp('2019-02-19 18:04:30+0000', tz='UTC'), None);0;0
2019-02-19 18:09:30+00:00;2019-02-19 19:38:30+00:00;0 days 01:29:00;slice(Timestamp('2019-02-19 18:09:30+0000', tz='UTC'), Timestamp('2019-02-19 19:38:30+0000', tz='UTC'), None);1;2
2019-02-19 20:11:00+00:00;2019-02-19 20:13:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-19 20:11:00+0000', tz='UTC'), Timestamp('2019-02-19 20:13:00+0000', tz='UTC'), None);0;0
2019-02-19 20:34:00+00:00;2019-02-19 20:36:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-19 20:34:00+0000', tz='UTC'), Timestamp('2019-02-19 20:36:00+0000', tz='UTC'), None);0;0
2019-02-19 20:55:30+00:00;2019-02-19 20:57:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-19 20:55:30+0000', tz='UTC'), Timestamp('2019-02-19 20:57:30+0000', tz='UTC'), None);0;0
2019-02-19 21:08:30+00:00;2019-02-19 22:37:00+00:00;0 days 01:28:30;slice(Timestamp('2019-02-19 21:08:30+0000', tz='UTC'), Timestamp('2019-02-19 22:37:00+0000', tz='UTC'), None);1;2
2019-02-20 15:18:00+00:00;2019-02-20 16:47:00+00:00;0 days 01:29:00;slice(Timestamp('2019-02-20 15:18:00+0000', tz='UTC'), Timestamp('2019-02-20 16:47:00+0000', tz='UTC'), None);1;2
2019-02-20 17:20:00+00:00;2019-02-20 17:22:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-20 17:20:00+0000', tz='UTC'), Timestamp('2019-02-20 17:22:00+0000', tz='UTC'), None);0;0
2019-02-20 17:41:00+00:00;2019-02-20 17:43:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-20 17:41:00+0000', tz='UTC'), Timestamp('2019-02-20 17:43:30+0000', tz='UTC'), None);0;0
2019-02-20 18:02:00+00:00;2019-02-20 18:04:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-20 18:02:00+0000', tz='UTC'), Timestamp('2019-02-20 18:04:00+0000', tz='UTC'), None);0;0
2019-02-20 18:20:00+00:00;2019-02-20 18:21:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-20 18:20:00+0000', tz='UTC'), Timestamp('2019-02-20 18:21:30+0000', tz='UTC'), None);0;0
2019-02-20 18:37:30+00:00;2019-02-20 18:39:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-20 18:37:30+0000', tz='UTC'), Timestamp('2019-02-20 18:39:30+0000', tz='UTC'), None);0;0
2019-02-20 18:55:00+00:00;2019-02-20 22:45:00+00:00;0 days 03:50:00;slice(Timestamp('2019-02-20 18:55:00+0000', tz='UTC'), Timestamp('2019-02-20 22:45:00+0000', tz='UTC'), None);1;1
2019-02-21 11:49:00+00:00;2019-02-21 13:19:00+00:00;0 days 01:30:00;slice(Timestamp('2019-02-21 11:49:00+0000', tz='UTC'), Timestamp('2019-02-21 13:19:00+0000', tz='UTC'), None);1;2
2019-02-21 13:32:00+00:00;2019-02-21 18:41:00+00:00;0 days 05:09:00;slice(Timestamp('2019-02-21 13:32:00+0000', tz='UTC'), Timestamp('2019-02-21 18:41:00+0000', tz='UTC'), None);1;2
